index,id,titulo,titulo_nombre,capitulo,capitulo_nombre,articulo,texto
legalIA_constitucion_co_1991,LIA-CP-1991-07002014,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 2,DEL GOBIERNO,Artículo 201,"Artículo 201. Corresponde al Gobierno, en relación con la Rama Judicial: 1. Prestar a los funcionarios judiciales, con arreglo a las leyes, los auxilios necesarios para hacer efectivas sus providencias. 2. Conceder indultos por delitos políticos, con arreglo a la ley, e informar al Congreso sobre el ejercicio de esta facultad. En ningún caso estos indultos podrán comprender la responsabilidad que tengan los favorecidos respecto de los particulares."
legalIA_constitucion_co_1991,LIA-CP-1991-07003015,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 3,DEL VICEPRESIDENTE,Artículo 202,"Artículo 202. El Vicepresidente de la República será elegido por votación popular el mismo día y en la misma fórmula con el Presidente de la República. Los candidatos para la segunda votación, si la hubiere, deberán ser en cada fórmula quienes la integraron en la primera. El Vicepresidente tendrá el mismo período del Presidente y lo reemplazará en sus faltas temporales o absolutas, aun en el caso de que éstas se presenten antes de su posesión. En las faltas temporales del Presidente de la República bastará con que el Vicepresidente tome posesión del cargo en la primera oportunidad, para que pueda ejercerlo cuantas veces fuere necesario. En caso de falta absoluta del Presidente de la República, el Vicepresidente asumirá el cargo hasta el final del período. El Presidente de la República podrá confiar al Vicepresidente misiones o encargos especiales y designarlo en cualquier cargo de la rama ejecutiva. El Vicepresidente no podrá asumir funciones de Ministro Delegatario."
legalIA_constitucion_co_1991,LIA-CP-1991-07003016,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 3,DEL VICEPRESIDENTE,Artículo 203,"Artículo 203. A falta del Vicepresidente cuando estuviera ejerciendo la Presidencia, ésta será asumida por un Ministro en el orden que establezca la ley. La persona que de conformidad con este artículo reemplace al Presidente, pertenecerá a su mismo partido o movimiento y ejercerá la Presidencia hasta cuando el Congreso, por derecho propio, dentro de los treinta días siguientes a la fecha en que se produzca la vacancia presidencial, elija al Vicepresidente, quien tomará posesión de la Presidencia de la República."
legalIA_constitucion_co_1991,LIA-CP-1991-07003017,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 3,DEL VICEPRESIDENTE,Artículo 204,"Artículo 204. Para ser elegido Vicepresidente se requieren las mismas calidades que para ser Presidente de la República. El Vicepresidente no podrá ser elegido Presidente de la República, ni Vicepresidente para el período inmediatamente siguiente."
legalIA_constitucion_co_1991,LIA-CP-1991-07003018,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 3,DEL VICEPRESIDENTE,Artículo 205,"Artículo 205. En caso de falta absoluta del Vicepresidente, el Congreso se reunirá por derecho propio, o por convocatoria del Presidente de la República, a fin de elegir a quien haya de reemplazarlo para el resto del período. Son faltas absolutas del Vicepresidente: su muerte, su renuncia aceptada y la incapacidad física permanente reconocida por el Congreso."
legalIA_constitucion_co_1991,LIA-CP-1991-07004019,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 4,DE LOS MINISTROS Y DIRECTORES DE LOS DEPARTAMENTOS ADMINISTRATIVOS,Artículo 206,"Artículo 206. El número, denominación y orden de precedencia de los ministerios y departamentos administrativos serán determinados por la ley."
legalIA_constitucion_co_1991,LIA-CP-1991-07004020,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 4,DE LOS MINISTROS Y DIRECTORES DE LOS DEPARTAMENTOS ADMINISTRATIVOS,Artículo 207,Artículo 207. Para ser ministro o director de departamento administrativo se requieren las mismas calidades que para ser representante a la Cámara.
legalIA_constitucion_co_1991,LIA-CP-1991-07004021,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 4,DE LOS MINISTROS Y DIRECTORES DE LOS DEPARTAMENTOS ADMINISTRATIVOS,Artículo 208,"Artículo 208. Los ministros y los directores de departamentos administrativos son los jefes de la administración en su respectiva dependencia. Bajo la dirección del Presidente de la República, les corresponde formular las políticas atinentes a su despacho, dirigir la actividad administrativa y ejecutar la ley. Los ministros, en relación con el Congreso, son voceros del Gobierno, presentan a las cámaras proyectos de ley, atienden las citaciones que aquéllas les hagan y toman parte en los debates directamente o por conducto de los viceministros. Los ministros y los directores de departamentos administrativos presentarán al Congreso, dentro de los primeros quince días de cada legislatura, informe sobre el estado de los negocios adscritos a su ministerio o departamento administrativo, y sobre las reformas que consideren convenientes. Las cámaras pueden requerir la asistencia de los ministros, las comisiones permanentes, además, la de los viceministros, los directores de departamentos administrativos, el Gerente del Banco de la República, los presidentes, directores o gerentes de las entidades descentralizadas del orden nacional y la de otros funcionarios de la rama ejecutiva del poder público."
legalIA_constitucion_co_1991,LIA-CP-1991-07005022,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 5,DE LA FUNCION ADMINISTRATIVA,Artículo 209,"Artículo 209. La función administrativa esta al servicio de los intereses generales y se desarrolla con fundamento en los principios de igualdad, moralidad, eficacia, economía, celeridad, imparcialidad y publicidad, mediante la descentralización, la delegación y la desconcentración de funciones. Las autoridades administrativas deben coordinar sus actuaciones para el adecuado cumplimiento de los fines del Estado. La administración pública, en todos sus órdenes, tendrá un control interno que se ejercerá en los términos que señale la ley."
legalIA_constitucion_co_1991,LIA-CP-1991-07005023,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 5,DE LA FUNCION ADMINISTRATIVA,Artículo 210,"Artículo 210. Las entidades del orden nacional descentralizadas por servicios sólo pueden ser creadas por ley o por autorización de ésta, con fundamento en los principios que orientan la actividad administrativa. Los particulares pueden cumplir funciones administrativas en las condiciones que señale la ley. La ley establecerá el régimen jurídico de las entidades descentralizadas y la responsabilidad de sus presidentes, directores o gerentes."
legalIA_constitucion_co_1991,LIA-CP-1991-07005024,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 5,DE LA FUNCION ADMINISTRATIVA,Artículo 211,"Artículo 211. La ley señalará las funciones que el Presidente de la República podrá delegar en los ministros, directores de departamentos administrativos, representantes legales de entidades descentralizadas, superintendentes, gobernadores, alcaldes y agencias del Estado que la misma ley determine. Igualmente, fijará las condiciones para que las autoridades administrativas puedan delegar en sus subalternos o en otras autoridades. La delegación exime de responsabilidad al delegante, la cual corresponderá exclusivamente al delegatario, cuyos actos o resoluciones podrá siempre reformar o revocar aquel reasumiendo la responsabilidad consiguiente. La ley establecerá los recursos que se pueden interponer contra los actos de los delegatarios."
legalIA_constitucion_co_1991,LIA-CP-1991-07006025,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 6,DE LOS ESTADOS DE EXCEPCION,Artículo 212,"Artículo 212. El Presidente de la República, con la firma de todos los ministros, podrá declarar el Estado de Guerra Exterior. Mediante tal declaración, el Gobierno tendrá las facultades estrictamente necesarias para repeler la agresión, defender la soberanía, atender los requerimientos de la guerra, y procurar el restablecimiento de la normalidad. La declaración del Estado de Guerra Exterior sólo procederá una vez el Senado haya autorizado la declaratoria de guerra, salvo que a juicio del Presidente fuere necesario repeler la agresión. Mientras subsista el Estado de Guerra, el Congreso se reunirá con la plenitud de sus atribuciones constitucionales y legales, y el Gobierno le informará motivada y periódicamente sobre los decretos que haya dictado y la evolución de los acontecimientos. Los decretos legislativos que dicte el Gobierno suspenden las leyes incompatibles con el Estado de Guerra, rigen durante el tiempo que ellos mismos señalen y dejarán de tener vigencia tan pronto se declare restablecida la normalidad. El Congreso podrá. en cualquier época, reformarlos o derogarlos con el voto favorable de los dos tercios de los miembros de una y otra cámara."
legalIA_constitucion_co_1991,LIA-CP-1991-07006026,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 6,DE LOS ESTADOS DE EXCEPCION,Artículo 213,"Artículo 213. En caso de grave perturbación del orden público que atente de manera inminente contra la estabilidad institucional, la seguridad del Estado, o la convivencia ciudadana, y que no pueda ser conjurada mediante el uso de las atribuciones ordinarias de las autoridades de Policía, el Presidente de la República, con la firma de todos los ministros, podrá declarar el Estado de Conmoción Interior, en toda la República o parte de ella, por término no mayor de noventa días, prorrogable hasta por dos períodos iguales, el segundo de los cuales requiere concepto previo y favorable del Senado de la República. Mediante tal declaración, el Gobierno tendrá las facultades estrictamente necesarias para conjurar las causas de la perturbación e impedir la extensión de sus efectos. Los decretos legislativos que dicte el Gobierno podrán suspender las leyes incompatibles con el Estado de Conmoción y dejarán de regir tan pronto como se declare restablecido el orden público. El Gobierno podrá prorrogar su vigencia hasta por noventa días más. Dentro de los tres días siguientes a la declaratoria o prórroga del Estado de Conmoción, el Congreso se reunirá por derecho propio, con la plenitud de sus atribuciones constitucionales y legales. El Presidente le pasará inmediatamente un informe motivado sobre las razones que determinaron la declaración. En ningún caso los civiles podrán ser investigados o juzgados por la justicia penal militar."
legalIA_constitucion_co_1991,LIA-CP-1991-07006027,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 6,DE LOS ESTADOS DE EXCEPCION,Artículo 214,"Artículo 214. Los Estados de Excepción a que se refieren los artículos anteriores se someterán a las siguientes disposiciones: 1. Los decretos legislativos llevarán la firma del Presidente de la República y todos sus ministros y solamente podrán referirse a materias que tengan relación directa y específica con la situación que hubiere determinado la declaratoria del Estado de Excepción. 2. No podrán suspenderse los derechos humanos ni las libertades fundamentales. En todo caso se respetarán las reglas del derecho internacional humanitario. Una ley estatutaria regulará las facultades del Gobierno durante los estados de excepción y establecerá los controles judiciales y las garantías para proteger los derechos de conformidad con los tratados internacionales. Las medidas que se adopten deberán ser proporcionales a la gravedad de los hechos. 3. No se interrumpirá el normal funcionamiento de las ramas del poder público ni de los órganos del Estado. 4. Tan pronto como hayan cesado la guerra exterior o las causas que dieron lugar al Estado de Conmoción Interior, el Gobierno declarara restablecido el orden público y levantará el Estado de Excepción. 5. El Presidente y los ministros serán responsables cuando declaren los estados de excepción sin haber ocurrido los casos de guerra exterior o de conmoción interior, y lo serán también, al igual que los demás funcionarios, por cualquier abuso que hubieren cometido en el ejercicio de las facultades a que se refieren los artículos anteriores. 6. El Gobierno enviará a la Corte Constitucional al día siguiente de su expedición, los decretos legislativos que dicte en uso de las facultades a que se refieren los artículos anteriores, para que aquélla decida definitivamente sobre su constitucionalidad. Si el Gobierno no cumpliere con el deber de enviarlos, la Corte Constitucional aprehenderá de oficio y en forma inmediata su conocimiento."
legalIA_constitucion_co_1991,LIA-CP-1991-07006028,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 6,DE LOS ESTADOS DE EXCEPCION,Artículo 215,"Artículo 215. Cuando sobrevengan hechos distintos de los previstos en los artículos 212 y 213 que perturben o amenacen perturbar en forma grave e inminente el orden económico, social y ecológico del país, o que constituyan grave calamidad pública, podrá el Presidente, con la firma de todos los ministros, declarar el Estado de Emergencia por períodos hasta de treinta días en cada caso, que sumados no podrán exceder de noventa días en el año calendario. Mediante tal declaración, que deberá ser motivada, podrá el Presidente, con la firma de todos los ministros, dictar decretos con fuerza de ley, destinados exclusivamente a conjurar la crisis y a impedir la extensión de sus efectos. Estos decretos deberán referirse a materias que tengan relación directa y especifica con el Estado de Emergencia, y podrán, en forma transitoria, establecer nuevos tributos o modificar los existentes. En estos últimos casos, las medidas dejarán de regir al termino de la siguiente vigencia fiscal, salvo que el Congreso, durante el año siguiente, les otorgue carácter permanente. El Gobierno, en el decreto que declare el Estado de Emergencia, señalará el término dentro del cual va a hacer uso de las facultades extraordinarias a que se refiere este artículo, y convocará al Congreso, si éste no se hallare reunido, para los diez días siguientes al vencimiento de dicho término. El Congreso examinará hasta por un lapso de treinta días, prorrogable por acuerdo de las dos cámaras, el informe motivado que le presente el Gobierno sobre las causas que determinaron el Estado de Emergencia y las medidas adoptadas, y se pronunciará expresamente sobre la conveniencia y oportunidad de las mismas. El Congreso, durante el año siguiente a la declaratoria de la emergencia, podrá derogar, modificar o adicionar los decretos a que se refiere este artículo, en aquellas materias que ordinariamente son de iniciativa del Gobierno. En relación con aquellas que son de iniciativa de sus miembros, el Congreso podrá ejercer dichas atribuciones en todo tiempo. El Congreso, si no fuere convocado, se reunirá por derecho propio, en las condiciones y para los efectos previstos en este artículo. El Presidente de la República y los ministros serán responsables cuando declaren el Estado de Emergencia sin haberse presentado alguna de las circunstancias previstas en el inciso primero, y lo serán también por cualquier abuso cometido en el ejercicio de las facultades que la Constitución otorga al Gobierno durante la emergencia. El Gobierno no podrá desmejorar los derechos sociales de los trabajadores mediante los decretos contemplados en este artículo. Parágrafo. El Gobierno enviará a la Corte Constitucional al día siguiente de su expedición los decretos legislativos que dicte en uso de las facultades a que se refiere este artículo, para que aquélla decida sobre su constitucionalidad. Si el Gobierno no cumpliere con el deber de enviarlos, la Corte Constitucional aprehenderá de oficio y en forma inmediata su conocimiento."
legalIA_constitucion_co_1991,LIA-CP-1991-07007029,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 216,Artículo 216. La fuerza pública estará integrada en forma exclusiva por las Fuerzas Militares y la Policía Nacional. Todos los colombianos están obligados a tomar las armas cuando las necesidades públicas lo exijan para defender la independencia nacional y las instituciones públicas. La Ley determinará las condiciones que en todo tiempo eximen del servicio militar y las prerrogativas por la prestación del mismo.
legalIA_constitucion_co_1991,LIA-CP-1991-07007030,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 217,"Artículo 217. La Nación tendrá para su defensa unas Fuerzas Militares permanentes constituidas por el Ejército, la Armada y la Fuerza Aérea. Las Fuerzas Militares tendrán como finalidad primordial la defensa de la soberanía, la independencia, la integridad del territorio nacional y del orden constitucional. La Ley determinará el sistema de reemplazos en las Fuerzas Militares, así como los ascensos, derechos y obligaciones de sus miembros y el régimen especial de carrera, prestacional y disciplinario, que les es propio."
legalIA_constitucion_co_1991,LIA-CP-1991-07007031,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 218,"Artículo 218. La ley organizará el cuerpo de Policía. La Policía Nacional es un cuerpo armado permanente de naturaleza civil, a cargo de la Nación, cuyo fin primordial es el mantenimiento de las condiciones necesarias para el ejercicio de los derechos y libertades públicas, y para asegurar que los habitantes de Colombia convivan en paz. La ley determinará su régimen de carrera, prestacional y disciplinario."
legalIA_constitucion_co_1991,LIA-CP-1991-07007032,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 219,"Artículo 219. La Fuerza Pública no es deliberante; no podrá reunirse sino por orden de autoridad legítima, ni dirigir peticiones, excepto sobre asuntos que se relacionen con el servicio y la moralidad del respectivo cuerpo y con arreglo a la ley. Los miembros de la Fuerza Pública no podrán ejercer la función del sufragio mientras permanezcan en servicio activo, ni intervenir en actividades o debates de partidos o movimientos políticos."
legalIA_constitucion_co_1991,LIA-CP-1991-07007033,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 220,"Artículo 220. Los miembros de la Fuerza Pública no pueden ser privados de sus grados, honores y pensiones, sino en los casos y del modo que determine la Ley."
legalIA_constitucion_co_1991,LIA-CP-1991-07007034,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 221,"Artículo 221. De los delitos cometidos por los miembros de la Fuerza Pública en servicio activo, y en relación con el mismo servicio, conocerán las cortes marciales o tribunales militares, con arreglo a las prescripciones del Código Penal Militar."
legalIA_constitucion_co_1991,LIA-CP-1991-07007035,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 222,"Artículo 222. La ley determinará los sistemas de promoción profesional, cultural y social de los miembros de la Fuerza Pública. En las etapas de su formación, se les impartirá la enseñanza de los fundamentos de la democracia y de los derechos humanos."
legalIA_constitucion_co_1991,LIA-CP-1991-07007036,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 7,DE LA FUERZA PUBLICA,Artículo 223,"Artículo 223. Sólo el Gobierno puede introducir y fabricar armas, municiones de guerra y explosivos. Nadie podrá poseerlos ni portarlos sin permiso de la autoridad competente. Este permiso no podrá extenderse a los casos de concurrencia a reuniones políticas, a elecciones, o a sesiones de corporaciones públicas o asambleas, ya sea para actuar en ellas o para presenciarlas. Los miembros de los organismos nacionales de seguridad y otros cuerpos oficiales armados, de carácter permanente, creados o autorizados por la ley, podrán portar armas bajo el control del Gobierno, de conformidad con los principios y procedimientos que aquella señale."
legalIA_constitucion_co_1991,LIA-CP-1991-07008037,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 8,DE LAS RELACIONES INTERNACIONALES,Artículo 224,"Artículo 224. Los tratados, para su validez, deberán ser aprobados por el Congreso. Sin embargo, el Presidente de la República podrá dar aplicación provisional a los tratados de naturaleza económica y comercial acordados en el ámbito de organismos internacionales, que así lo dispongan. En este caso tan pronto como un tratado entre en vigor provisionalmente, deberá enviarse al Congreso para su aprobación. Si el Congreso no lo aprueba, se suspenderá la aplicación del tratado."
legalIA_constitucion_co_1991,LIA-CP-1991-07008038,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 8,DE LAS RELACIONES INTERNACIONALES,Artículo 225,"Artículo 225. La Comisión Asesora de Relaciones Exteriores, cuya composición será determinada por la ley, es cuerpo consultivo del Presidente de la República."
legalIA_constitucion_co_1991,LIA-CP-1991-07008039,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 8,DE LAS RELACIONES INTERNACIONALES,Artículo 226,"Artículo 226. El Estado promoverá la internacionalización de las relaciones políticas, económicas, sociales y ecológicas sobre bases de equidad, reciprocidad y conveniencia nacional."
legalIA_constitucion_co_1991,LIA-CP-1991-07008040,TITULO VII,DE LA RAMA EJECUTIVA,CAPITULO 8,DE LAS RELACIONES INTERNACIONALES,Artículo 227,"Artículo 227. El Estado promoverá la integración económica, social y política con las demás naciones y especialmente, con los países de América Latina y del Caribe mediante la celebración de tratados que sobre bases de equidad, igualdad y reciprocidad, creen organismos supranacionales, inclusive para conformar una comunidad latinoamericana de naciones. La ley podrá establecer elecciones directas para la constitución del Parlamento Andino y del Parlamento Latinoamericano."
legalIA_constitucion_co_1991,LIA-CP-1991-08001001,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 228,Artículo 228. La Administración de Justicia es función pública. Sus decisiones son independientes. Las actuaciones serán públicas y permanentes con las excepciones que establezca la ley y en ellas prevalecerá el derecho sustancial. Los términos procesales se observarán con diligencia y su incumplimiento será sancionado. Su funcionamiento será desconcentrado y autónomo.
legalIA_constitucion_co_1991,LIA-CP-1991-08001002,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 229,Artículo 229. Se garantiza el derecho de toda persona para acceder a la administración de justicia. La ley indicará en qué casos podrá hacerlo sin la representación de abogado.
legalIA_constitucion_co_1991,LIA-CP-1991-08001003,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 230,"Artículo 230. Los jueces, en sus providencias, sólo están sometidos al imperio de la ley. La equidad, la jurisprudencia, los principios generales del derecho y la doctrina son criterios auxiliares de la actividad judicial."
legalIA_constitucion_co_1991,LIA-CP-1991-08001004,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 231,"Artículo 231. Los Magistrados de la Corte Suprema de Justicia y del Consejo de Estado serán nombrados por la respectiva corporación, de listas enviadas por el Consejo Superior de la Judicatura."
legalIA_constitucion_co_1991,LIA-CP-1991-08001005,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 232,"Artículo 232. Para ser Magistrado de la Corte Constitucional, de la Corte Suprema de Justicia y del Consejo de Estado se requiere: 1. Ser colombiano de nacimiento y ciudadano en ejercicio. 2. Ser abogado. 3. No haber sido condenado por sentencia judicial a pena privativa de la libertad, excepto por delitos políticos o culposos. 4. Haber desempeñado, durante diez años, cargos en la Rama Judicial o en el Ministerio Público, o haber ejercido, con buen crédito, por el mismo tiempo, la profesión de abogado, o la cátedra universitaria en disciplinas jurídicas en establecimientos reconocidos oficialmente. Parágrafo. Para ser Magistrado de estas corporaciones no será requisito pertenecer a la carrera judicial."
legalIA_constitucion_co_1991,LIA-CP-1991-08001006,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 1,DE LAS DISPOSICIONES GENERALES,Artículo 233,"Artículo 233. Los Magistrados de la Corte Constitucional, de la Corte Suprema de Justicia y del Consejo de Estado serán elegidos para períodos individuales de ocho años, no podrán ser reelegidos y permanecerán en el ejercicio de sus cargos mientras observen buena conducta, tengan rendimiento satisfactorio y no hayan llegado a edad de retiro forzoso."
legalIA_constitucion_co_1991,LIA-CP-1991-08002007,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 2,DE LA JURISDICCION ORDINARIA,Artículo 234,"Artículo 234. La Corte Suprema de Justicia es el máximo tribunal de la jurisdicción ordinaria y se compondrá del número impar de magistrados que determine la ley. Esta dividirá la Corte en salas, señalará a cada una de ellas los asuntos que deba conocer separadamente y determinará aquellos en que deba intervenir la Corte en pleno."
legalIA_constitucion_co_1991,LIA-CP-1991-08002008,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 2,DE LA JURISDICCION ORDINARIA,Artículo 235,"Artículo 235. Son atribuciones de la Corte Suprema de Justicia: 1. Actuar como tribunal de casación. 2. Juzgar al Presidente de la República o a quien haga sus veces y a los altos funcionarios de que trata el artículo 174, por cualquier hecho punible que se les impute, conforme al artículo 175 numerales 2 y 3. 3. Investigar y juzgar a los miembros del Congreso. 4. Juzgar, previa acusación del Fiscal General de la Nación, a los Ministros del Despacho, al Procurador General, al Defensor del Pueblo, a los Agentes del Ministerio Público ante la Corte, ante el Consejo de Estado y ante los Tribunales; a los Directores de los Departamentos Administrativos, al Contralor General de la República, a los Embajadores y jefes de misión diplomática o consular, a los Gobernadores, a los Magistrados de Tribunales y a los Generales y Almirantes de la Fuerza Pública, por los hechos punibles que se les imputen 5. Conocer de todos los negocios contenciosos de los agentes diplomáticos acreditados ante el Gobierno de la Nación, en los casos previstos por el Derecho Internacional. 6. Darse su propio reglamento. 7. Las demás atribuciones que señale la ley. Parágrafo. Cuando los funcionarios antes enumerados hubieren cesado en el ejercicio de su cargo, el fuero sólo se mantendrá para las conductas punibles que tengan relación con las funciones desempeñadas."
legalIA_constitucion_co_1991,LIA-CP-1991-08003009,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 3,DE LA JURISDICCION CONTENCIOSO ADMINISTRATIVA,Artículo 236,"Artículo 236. El Consejo de Estado tendrá el número impar de Magistrados que determine la ley. El Consejo se dividirá en salas y secciones para separar las funciones jurisdiccionales de las demás que le asignen la Constitución y la ley. La ley señalará las funciones de cada una de las salas y secciones, el número de magistrados que deban integrarlas y su organización interna."
legalIA_constitucion_co_1991,LIA-CP-1991-08003010,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 3,DE LA JURISDICCION CONTENCIOSO ADMINISTRATIVA,Artículo 237,"Artículo 237. Son atribuciones del Consejo de Estado: 1. Desempeñar las funciones de tribunal supremo de lo contencioso administrativo, conforme a las reglas que señale la ley. 2. Conocer de las acciones de nulidad por inconstitucionalidad de los decretos dictados por el Gobierno Nacional, cuya competencia no corresponda a la Corte Constitucional. 3. Actuar como cuerpo supremo consultivo del Gobierno en asuntos de administración, debiendo ser necesariamente oído en todos aquellos casos que la Constitución y las leyes determinen. En los casos de tránsito de tropas extranjeras por el territorio nacional, de estación o transito de buques o aeronaves extranjeros de guerra, en aguas o en territorio o en espacio aéreo de la nación, el gobierno debe oír previamente al Consejo de Estado. 4. Preparar y presentar proyectos de actos reformatorios de la Constitución y proyectos de ley. 5. Conocer de los casos sobre pérdida de la investidura de los congresistas, de conformidad con esta Constitución y la ley. 6. Darse su propio reglamento y ejercer las demás funciones que determine la ley."
legalIA_constitucion_co_1991,LIA-CP-1991-08003011,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 3,DE LA JURISDICCION CONTENCIOSO ADMINISTRATIVA,Artículo 238,"Artículo 238. La jurisdicción de lo contencioso administrativo podrá suspender provisionalmente, por los motivos y con los requisitos que establezca la ley, los efectos de los actos administrativos que sean susceptibles de impugnación por vía judicial."
legalIA_constitucion_co_1991,LIA-CP-1991-08004012,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 4,DE LA JURISDICCION CONSTITUCIONAL,Artículo 239,"Artículo 239. La Corte Constitucional tendrá el numero impar de miembros que determine la ley. En su integración se atenderá el criterio de designación de magistrados pertenecientes a diversas especialidades del Derecho. Los Magistrados de la Corte Constitucional serán elegidos por el Senado de la República para períodos individuales de ocho años, de sendas ternas que le presenten el Presidente de la República, la Corte Suprema de Justicia y el Consejo de Estado. Los Magistrados de la Corte Constitucional no podrán ser reelegidos."
legalIA_constitucion_co_1991,LIA-CP-1991-08004013,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 4,DE LA JURISDICCION CONSTITUCIONAL,Artículo 240,Artículo 240. No podrán ser elegidos Magistrados de la Corte Constitucional quienes durante el año anterior a la elección se hayan desempeñado como Ministros del Despacho o Magistrados de la Corte Suprema de Justicia o del Consejo de Estado.
legalIA_constitucion_co_1991,LIA-CP-1991-08004014,TITULO VIII,DE LA RAMA JUDICIAL,CAPITULO 4,DE LA JURISDICCION CONSTITUCIONAL,Artículo 241,"Artículo 241. A la Corte Constitucional se le confía la guarda de la integridad y supremacía de la Constitución, en los estrictos y precisos términos de este artículo. Con tal fin, cumplirá las siguientes funciones: 1. Decidir sobre las demandas de inconstitucionalidad que promuevan los ciudadanos contra los actos reformatorios de la Constitución, cualquiera que sea su origen, sólo por vicios de procedimiento en su formación. 2. Decidir, con anterioridad al pronunciamiento popular, sobre la constitucionalidad de la convocatoria a un referendo o a una Asamblea Constituyente para reformar la Constitución, sólo por vicios de procedimiento en su formación. 3. Decidir sobre la constitucionalidad de los referendos sobre leyes y de las consultas populares y plebiscitos del orden nacional. Estos últimos sólo por vicios de procedimiento en su convocatoria y realización. 4. Decidir sobre las demandas de inconstitucionalidad que presenten los ciudadanos contra las leyes, tanto por su contenido material como por vicios de procedimiento en su formación. 5. Decidir sobre las demandas de inconstitucionalidad que presenten los ciudadanos contra los decretos con fuerza de ley dictados por el Gobierno con fundamento en los artículos 150 numeral 10 y 341 de la Constitución, por su contenido material o por vicios de procedimiento en su formación. 6. Decidir sobre las excusas de que trata el artículo 137 de la Constitución. 7. Decidir definitivamente sobre la constitucionalidad de los decretos legislativos que dicte el Gobierno con fundamento en los artículos 212, 213 y 215 de la Constitución. 8. Decidir definitivamente sobre la constitucionalidad de los proyectos de ley que hayan sido objetados por el Gobierno como inconstitucionales, y de los proyectos de leyes estatutarias, tanto por su contenido material como por vicios de procedimiento en su formación. 9. Revisar, en la forma que determine la ley, las decisiones judiciales relacionadas con la acción de tutela de los derechos constitucionales. 10. Decidir definitivamente sobre la exequibilidad de los tratados internacionales y de las leyes que los aprueben. Con tal fin, el Gobierno los remitirá a la Corte, dentro de los seis días siguientes a la sanción de la ley. Cualquier ciudadano podrá intervenir para defender o impugnar su constitucionalidad. Si la Corte los declara constitucionales, el Gobierno podrá efectuar el canje de notas; en caso contrario no serán ratificados. Cuando una o varias normas de un tratado multilateral sean declaradas inexequibles por la Corte Constitucional, el Presidente de la República sólo podrá manifestar el consentimiento formulando la correspondiente reserva. 11. Darse su propio reglamento. Parágrafo. Cuando la Corte encuentre vicios de procedimiento subsanables en la formación del acto sujeto a su control, ordenará devolverlo a la autoridad que lo profirió para que, de ser posible, enmiende observado. Subsanado el vicio, procederá a decidir sobre la exequibilidad del acto."
